year,disaster_group,disaster_subgroup,disaster_type,disaster_subtype,country_origin,country_origin(ISO),region,continent,location,total_deaths,total_affected,geo_locations
2007,Natural,Hydrological,Flood,Riverine flood,Turkey,TUR,Western Asia,Asia,"Ugurtas, Kacmaz, Karlica Demirkapi, Seyithanbey, Danakiran, Karayseyitali villages (Habur area, Hamur district, Agri province), Ercis area (Ercis district, Van province), Kalkanli area (Hizan district, Bitlis province), Bilek area (Sehitkamil district, Gaziantep province)",13.0,750.0,"Ercis, Fatululic, Hamur, Hizan, Sehitkamil (Adm2)."
2007,Natural,Hydrological,Flood,Riverine flood,Turkey,TUR,Western Asia,Asia,"Aliceyrek, Akkeran, Danisment areas (Horasan district, Erzurum province)",2.0,186.0,Horasan (Adm2).
2007,Natural,Hydrological,Flood,Riverine flood,Turkey,TUR,Western Asia,Asia,"Marmaris, Bodrum districts (Mugla province), Tekirdag, Edirne provinces",1.0,2250.0,"Edirne, Tekirdag (Adm1). Bodrum, Marmaris (Adm2)."
2007,Natural,Hydrological,Flood,Riverine flood,Uganda,UGA,Eastern Africa,Africa,"Kampala city (Central Kampala district, Kampala province)",4.0,3000.0,Central Kampala (Adm2).
2007,Natural,Hydrological,Flood,Riverine flood,Uruguay,URY,South America,Americas,"Cerro Largo, Durazno, Florida, Montevideo, Rio Negro, Rocha, Soriano, Tacuarembo, Treinta y Tres provinces",2.0,119200.0,"Cerro Largo, Durazno, Florida, Montevideo, Rio Negro, Rocha, Soriano, Tacuarembo, Treinta Y Tres (Adm1)."
2007,Natural,Hydrological,Flood,Riverine flood,United States of America  ,USA,Northern America,Americas,"Texas, Kansas, Oklahoma provinces",8.0,100.0,"Kansas, Oklahoma, Texas (Adm1)."
2007,Natural,Hydrological,Flood,Riverine flood,United States of America  ,USA,Northern America,Americas,"North Texas, Oklahoma provinces",10.0,750.0,"Oklahoma, Texas (Adm1)."
2007,Natural,Hydrological,Flood,Coastal flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Dak Lak, Lam Dong, Ha Tinh provinces",74.0,416130.0,"Dak Lak, Ha Tinh, Lam Dong (Adm1)."
2007,Natural,Hydrological,Flood,Coastal flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Khanh Hoa, Quang Ngai, Binh Dinh, Quang Nam, Thua Thien-Hue, Ninh Thuan, Quang Tri, Da Nang City provinces",55.0,150000.0,"Binh Dinh, Da Nang City, Khanh Hoa, Ninh Thuan, Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2007,Natural,Hydrological,Flood,Riverine flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien - Hue, Quang Ngai, Quang Tri, Quang Nam provinces",15.0,22000.0,"Quang Nam, Quang Ngai, Quang Tri, Thua Thien - Hue (Adm1)."
2007,Natural,Hydrological,Flood,Riverine flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Thua Thien-Hue, Quang Ngai, Quang Nam, Quan Binh provinces",83.0,94042.0,"Quang Binh, Quang Nam, Quang Ngai, Thua Thien - Hue (Adm1)."
2007,Natural,Geophysical,Volcanic activity,Ash fall,Yemen,YEM,Western Asia,Asia,"Jabal Al-Tayr island (Alluheyah district, Al Hudaydah province)",6.0,15.0,Alluheyah (Adm2).
2007,Natural,Climatological,Wildfire,Forest fire,South Africa,ZAF,Southern Africa,Africa,"KwaZulu-Natal, Mpumalanga, Free State, Eastern Cape, Limpopo, Gauteng provinces",26.0,1600.0,"Eastern Cape, Free State, Gauteng, KwaZulu-Natal, Limpopo, Mpumalanga (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Sri Lanka,LKA,Southern Asia,Asia,"Colombo, Kalutara, Gampaha districts (Western province), Ratnapura, Kegalle districts (Sabaragamuwa province), Puttalam district (North Western province), Nuwara Eliya district (Central province), Galle district (Southern province)",9.0,50000.0,"Colombo, Galle, Gampaha, Kalutara, Kegalle, Nuwara Eliya, Puttalam, Ratnapura (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Mexico,MEX,Central America,Americas,"Tamaulipas, Veracruz, Yucatan, San Luis Potosi, Nuevo Leon, Coahuila provinces",2.0,500000.0,"Coahuila, Nuevo Leon, San Luis Potosi, Tamaulipas, Veracruz, Yucatan (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Aklan, Antique, Capiz, Iloilo, Negros Occidental districts (Region VI (Western Visayas) province), Cebu district (Region VII (Central Visayas) province), Leyte, Eastern Samar, Samar districts (Region VIII (Eastern Visayas) province), Marinduque, Mindoro Oriental, Romblon districts (Region IV (Southern Tagalog) province), Masbate district (Region V (Bicol region) province), North Cotabato, South Cotabato districts (Region XII (Soccsksargen) province)",644.0,4785460.0,"Aklan, Antique, Capiz, Cebu, Eastern Samar, Iloilo, Leyte, Marinduque, Masbate, Mindoro Oriental, Negros Occidental, North Cotabato, Romblon, Samar, South Cotabato (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Yilan, Hualien, Pingdong areas (Taiwan Sheng province)",26.0,8.0,Taiwan Sheng (Adm1).
2008,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,"Lao Cai, Yen Bai, Phu Tho, Bac Kan, Quang Ninh, Ha Giang, Tuyen Quang, Lai Chau, Son La provinces",162.0,57630.0,"Bac Kan, Ha Giang, Lai Chau, Lao Cai, Phu Tho, Quang Ninh, Son La, Tuyen Quang, Yen Bai (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,"Lang Son, Son La, Bac Giang, Lao Cai, Quang Ninh, Vinh Phuc provinces",46.0,58511.0,"Bac Giang, Lang Son, Lao Cai, Quang Ninh, Son La, Vinh Phuc (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,Nepal,NPL,Southern Asia,Asia,"Kusaha, Laukahi, Ghuski, Shripur, Haripur, Narsingha, Madhuban, Basantapur villages (Sunsari area, Koshi district, Eastern province), Dadeldhura area (Mahakali district, Far Western province), Siraha area (Sagarmatha district, Eastern province)",65.0,70000.0,"Koshi, Mahakali, Sagarmatha (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,United States of America  ,USA,Northern America,Americas,"California, Nevada, Oregon provinces",2.0,1500.0,"California, Nevada, Oregon (Adm1)."
2008,Natural,Meteorological,Storm,Convective storm,United States of America  ,USA,Northern America,Americas,"Dunkerton city (Black Hawk district, Iowa province), Parkesburg, New Hartford cities (Butler district, Iowa province), Cedar Rapids city (Linn district, Iowa province), Minnesota, Indiana, Illinois, Kansas, Michigan, Montana, Missouri, Nebraska, Wisconsin provinces",7.0,70.0,"Illinois, Indiana, Kansas, Michigan, Minnesota, Missouri, Montana, Nebraska, Wisconsin (Adm1). Black Hawk, Butler, Linn (Adm2)."
2008,Natural,Meteorological,Storm,Convective storm,United States of America  ,USA,Northern America,Americas,"Kansas, Maryland, Missouri, North Carolina, Virginia, Texas, Oklahoma, Georgia, Arkansas provinces",22.0,150.0,"Arkansas, Georgia, Kansas, Maryland, Missouri, North Carolina, Oklahoma, Texas, Virginia (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Pangasinan, La Union districts (Region I (Ilocos region) province), Zambales district (Region III (Central Luzon) province)",64.0,1496668.0,"La Union, Pangasinan, Zambales (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Nantou, Taizhong areas (Taiwan Sheng province)",22.0,20.0,Taiwan Sheng (Adm1).
2008,Natural,Meteorological,Storm,Convective storm,United States of America  ,USA,Northern America,Americas,"Tennessee, Arkansas, Kentucky, Mississippi, Alabama, Indiana, Texas, Illinois, Ohio, Missouri provinces",59.0,150.0,"Alabama, Arkansas, Illinois, Indiana, Kentucky, Mississippi, Missouri, Ohio, Tennessee, Texas (Adm1)."
2008,Natural,Meteorological,Storm,Convective storm,United States of America  ,USA,Northern America,Americas,"Fulton, DeKalb, Cobb, Clayton, Gwinnett districts (Georgia province)",2.0,177.0,"Clayton, Cobb, DeKalb, Fulton, Gwinnett (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Jamaica,JAM,Caribbean,Americas,"Saint Catherine, Saint Andrew And Kingston, Portland, Saint Thomas, Saint Mary provinces",12.0,4000.0,"Portland, Saint Andrew And Kingston, Saint Catherine, Saint Mary, Saint Thomas (Adm1)."
2008,Natural,Geophysical,Earthquake,Ground movement,Japan,JPN,Eastern Asia,Asia,"Mizusawasi, Moriokasi districts (Iwate province), Tukidatetyoo, Hurukawasi, Sendaisi_Aobaku, Sendaisi_Daisiroku, Sendaisi_Izumiku, Sendaisi_Miyaginoku, Sendaisi_Wakabayasiku districts (Miyagi province), Akita province",23.0,448.0,"Akita (Adm1). Hurukawasi, Mizusawasi, Moriokasi, Sendaisi_Aobaku, Sendaisi_Daisiroku, Sendaisi_Izumiku, Sendaisi_Miyaginoku, Sendaisi_Wakabayasiku, Tukidatetyoo (Adm2)."
2008,Natural,Geophysical,Earthquake,Ground movement,Japan,JPN,Eastern Asia,Asia,Hatinohesi district (Aomori province),1.0,470.0,Hatinohesi (Adm2).
2008,Natural,Hydrological,Flood,Riverine flood,Kenya,KEN,Eastern Africa,Africa,"Busia district (Western province), Mandera, Garissa, Wajir districts (North Western province), Marakwet, Trans Nzoia districts (Rift Valley province), Tana River district (Coast province), Migori, Nyando districts (Nyanza province)",17.0,30770.0,"Busia, Garissa, Mandera, Marakwet, Tana River, Trans Nzoia, Wajir (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,Lao People's Democratic Republic ,LAO,South-Eastern Asia,Asia,"Louangphabang, Louang-Namtha, Bokeo, Khammouan, Vientiane, Vientiane capital, Bolikhamxai, Houaphan, Xaignabouli, Savannakhet, Champasak provinces",6.0,204190.0,"Bokeo, Bolikhamxai, Champasak, Houaphan, Khammouan, Louang-Namtha, Louangphabang, Savannakhet, Vientiane, Vientiane capital, Xaignabouli (Adm1)."
2008,Natural,Hydrological,Flood,Flash flood,Sri Lanka,LKA,Southern Asia,Asia,"Galle, Matara districts (Southern province), Puttalam district (North Western province), Nuwara Eliya district (Central province), Sabaragamuwa, Western provinces",25.0,362582.0,"Sabaragamuwa, Western (Adm1). Galle, Matara, Nuwara Eliya, Puttalam (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,Sri Lanka,LKA,Southern Asia,Asia,"Mannar district (Northern province), Ratnapura district (Sabaragamuwa province), Gampaha district (Western province), Puttalam district (North Western province), Uva, Eastern provinces",8.0,54323.0,"Eastern, Uva (Adm1). Gampaha, Mannar, Puttalam, Ratnapura (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,Nicaragua,NIC,Central America,Americas,"Nueva Segovia, Madriz, Granada, Chontales, Managua provinces",13.0,3525.0,"Chontales, Granada, Madriz, Managua, Nueva Segovia (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,Nepal,NPL,Southern Asia,Asia,"Bardiya, Banke areas (Bheri district, Mid Western province), Dadeldhura, Kanchanpur areas (Mahakali district, Far Western province), Kailali, Doti areas (Seti district, Far Western province), Dang, Salyan areas (Rapti district, Mid Western province),",50.0,180003.0,"Bheri, Mahakali, Rapti, Seti (Adm2)."
2008,Natural,Geophysical,Earthquake,Ground movement,Pakistan,PAK,Southern Asia,Asia,"Khanozai village (Pishin District district, Balochistan province), Kawas village (Ziarat District district, Balochistan province), Harnai area (Sibi District district, Balochistan province)",166.0,75320.0,"Pishin District, Sibi District, Ziarat District (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,Panama,PAN,Central America,Americas,"Chiriqui, Bocas del Toro, Veraguas, Colon, Darien provinces",12.0,23292.0,"Bocas del Toro, Chiriquí, Colon, Darien, Veraguas (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,Peru,PER,South America,Americas,"Tumbes, Piura, Lambayeque, Amazonas, Loreto, San Martin, Huanuco, Pasco, Ucayali, Junin, Apurimac, Ica, Ayacucho, Arequipa, Puno, Moquegua, Tacna, Ancash, Cajamarca, Huancavelica, Madre de Dios, Lima provinces",40.0,450012.0,"Amazonas, Ancash, Apurimac, Arequipa, Ayacucho, Cajamarca, Huancavelica, Huanuco, Ica, Junin, Lambayeque, Lima, Loreto, Madre de Dios, Moquegua, Pasco, Piura, Puno, San Martin, Tacna, Tumbes, Ucayali (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,Philippines ,PHL,South-Eastern Asia,Asia,"Naujan, Baco areas (Mindoro Oriental district, Region IV province), Albay, Camarines Sur, Camarines Norte, Sorgoson, Catanduanes districts (Region V province), Capiz district (Region VI province), Eastern Samar, Northern Samar, Samar, Leyte districts (Region VIII province), Misamis Oriental, Lanao del Norte districts (Region X province), Sultan Kudarat district (Region XII province)",63.0,875343.0,"Albay, Camarines Norte, Camarines Sur, Capiz, Catanduanes, Eastern Samar, Lanao Del Norte, Leyte, Mindoro Oriental, Misamis Oriental, Northern Samar, Samar, Sorsogon, Sultan Kudarat (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Itogon area (Benguet district, Cordillera Administrative region (CAR) province)",37.0,46132.0,Benguet (Adm2).
2008,Natural,Hydrological,Flood,Riverine flood,Portugal,PRT,Southern Europe,Europe,"Loures, Sacavem cities (Loure district, Lisboa province), Setubal city (Setubal district, Setubal province)",2.0,110.0,"Loures, Setubal (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,Venezuela (Bolivarian Republic of),VEN,South America,Americas,"Miranda, Distrito Capital, Trujillo provinces",8.0,1500.0,"Distrito Capital, Miranda, Trujillo (Adm1)."
2008,Natural,Hydrological,Flood,Flash flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Thua Thien-Hue, Quang Tri, Quang Nam, Quang Ngai, Thanh Hoa provinces",29.0,12004.0,"Nghe An, Quang Nam, Quang Ngai, Quang Tri, Thanh Hoa, Thua Thien - Hue (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,Viet Nam,VNM,South-Eastern Asia,Asia,"Thai Nguyen, Vinh Phuc, Hoa Binh, Ninh Binh, Thanh Hoa, Nghe An, Ha Tinh, Quang Binh, Ha Nam, Ha Noi City provinces",99.0,600000.0,"Ha Nam, Ha Noi City, Ha Tinh, Hoa Binh, Nghe An, Ninh Binh, Quang Binh, Thai Nguyen, Thanh Hoa, Vinh Phuc (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,United States of America  ,USA,Northern America,Americas,"Missouri, Mississippi, Arkansas, Indiana, Illinois, Ohio, Kentucky, Oklahoma, Iowa, Wisconsin, Texas provinces",18.0,1000.0,"Arkansas, Illinois, Indiana, Iowa, Kentucky, Mississippi, Missouri, Ohio, Oklahoma, Texas, Wisconsin (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,United States of America  ,USA,Northern America,Americas,"Illinois, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, Wisconsin provinces",24.0,11000148.0,"Illinois, Iowa, Kansas, Michigan, Minnesota, Missouri, Nebraska, Wisconsin (Adm1)."
2008,Natural,Hydrological,Flood,Riverine flood,Moldova (the Republic of),MDA,Eastern Europe,Europe,"Riscani, Glodeni, Falesti districts (Balti province), Soroca, Soldanesti districts (Soroca province), Anenii Noi district (Chisinau province), Ocnita, Briceni districts (Edinet province)",3.0,4000.0,"Anenii Noi, Briceni, Falesti, Glodeni, Ocnita, Riscani, Soldanesti, Soroca (Adm2)."
2008,Natural,Hydrological,Flood,Riverine flood,Ukraine,UKR,Eastern Europe,Europe,"Ivano-frankivs'ka, Chernivets'ka, Zakarpats'ka, L'vivs'ka, Ternopil's'ka, Vinnyts'ka provinces",38.0,224725.0,"Chernivets'ka, Ivano-frankivs'ka, L'vivs'ka, Ternopil's'ka, Vinnyts'ka, Zakarpats'ka (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Madagascar,MDG,Eastern Africa,Africa,"Melaky, Boeny, Analamanga provinces",12.0,8613.0,"Analamanga, Boeny, Melaky (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Madagascar,MDG,Eastern Africa,Africa,"Analamanga, Betsiboka, Vatovavy Fitovavy, Analanjirofo, Alaotra Mangoro, Atsinanana, Atsimo Atsinanana, Boeny, Sofia, Menabe, Bongolava, Haute Matsiatra provinces",93.0,524153.0,"Alaotra Mangoro, Analamanga, Analanjirofo, Atsimo Atsinanana, Atsinanana, Betsiboka, Boeny, Bongolava, Haute Matsiatra, Menabe, Sofia, Vatovavy Fitovinany (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Myanmar,MMR,South-Eastern Asia,Asia,"Labutta, Mawlamyinegyunn areas (Myaungmya district, Ayeyawaddy province), Ngapudaw area (Pathein district, Ayeyawaddy province), Bogale, Dedaye, Kyaiklat areas (Pyapon district, Ayeyawaddy province), Kungyangon, Kawhmu, Twantay, Kyauktan areas (Yangon(S) district, Yangon province), Bago (E), Bago (W), Kayin, Kayar, Mon provinces",138366.0,2420000.0,"Bago (E), Bago (W), Kayar, Kayin, Mon (Adm1). Myaungmya, Pathein, Pyapon, Yangon(S) (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Piddig, Pasuquin areas (Metropolitan Manila district, National Capital region (NCR) province), Ilocos Norte, Ilocos Sur districts (Region I (Ilocos region) province), Abra district (Cordillera Administrative region (CAR) province)",10.0,22081.0,"Abra, Ilocos Norte, Ilocos Sur, Metropolitan Manila (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Quezon city (Metropolitan Manila district, National Capital region (NCR) province), Cordillera Administrative region (CAR), Region I (Ilocos region), Region III (Central Luzon) provinces",2.0,4498.0,"Cordillera Administrative region (CAR), Region I (Ilocos region), Region III (Central Luzon) (Adm1). Metropolitan Manila (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) provinces",19.0,474.0,"Region IV (Southern Tagalog), Region V (Bicol region), Region VI (Western Visayas), Region VII (Central Visayas), Region VIII (Eastern Visayas) (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Lambayong, Esperanza areas (Sultan Kudarat district, Region XII (Soccsksargen) province)",1.0,8390.0,Sultan Kudarat (Adm2).
2008,Natural,Meteorological,Storm,Tropical cyclone,Philippines ,PHL,South-Eastern Asia,Asia,"Nueva Era, Paoay, San Nicolas, Bangui, Batac city, Dingras, Pasuquin, Marcos, Piddig, Laoag city, Bacarra, Sarrat, Currimao, Pagudpud areas (Ilocos Norte district, Region I (Ilocos region) province), Luna area (La Union district, Region I (Ilocos region) province), Santa Terisita area (Cagayan district, Region II (Cagayan Valley) province)",2.0,31130.0,"Cagayan, Ilocos Norte, La Union (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Taiwan (Province of China),TWN,Eastern Asia,Asia,Yilan areas (Taiwan Sheng province),3.0,60.0,Taiwan Sheng (Adm1).
2008,Natural,Meteorological,Storm,Tropical cyclone,United States of America  ,USA,Northern America,Americas,"Florida, Georgia, Alabama, Mississippi provinces",12.0,400.0,"Alabama, Florida, Georgia, Mississippi (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,United States of America  ,USA,Northern America,Americas,"Galveston, Brazoria, Harris, Chambers, Jefferson districts (Texas province), Louisiana, Tennessee, Arkansas, Ohio, Indiana, Illinois, Missouri, Kentucky, Pennsylvania, Michigan provinces",82.0,200000.0,"Arkansas, Illinois, Indiana, Kentucky, Louisiana, Michigan, Missouri, Ohio, Pennsylvania, Tennessee (Adm1). Brazoria, Chambers, Galveston, Harris, Jefferson (Adm2)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,"Quang Binh, Ha Tinh provinces",18.0,31680.0,"Ha Tinh, Quang Binh (Adm1)."
2008,Natural,Meteorological,Storm,Tropical cyclone,Viet Nam,VNM,South-Eastern Asia,Asia,"Phu Yen, Khanh Hoa, Binh Dinh, Lam Dong, Ninh Thuan, Quang Nam provinces",17.0,8828.0,"Binh Dinh, Khanh Hoa, Lam Dong, Ninh Thuan, Phu Yen, Quang Nam (Adm1)."
2008,Natural,Hydrological,Flood,Flash flood,Yemen,YEM,Western Asia,Asia,"Tarim, Sah, Shibam, Al Qatn, Wadi Al Ayn districts (Hadramaut province), Al Maharah, Taizz, Lahj, Al Mahwit provinces",90.0,25064.0,"Al Maharah, Al Mahwit, Lahj, Taizz (Adm1). Al Qatn, Sah, Shibam, Tarim, Wadi Al Ayn (Adm2)."
